date,cash,position_value,total_value,num_positions,sector_exposure,daily_return
2015-05-22,8788.223940318527,108566.76687049866,117354.99081081718,18,"{'Materials': 3, 'Aerospace and defense': 1, 'Energy': 3, 'Communication Services': 1, 'Industrials': 3, 'Information technology': 1, 'Health Care': 1, 'Technology': 2, 'Information Technology': 2, 'Consumer Discretionary': 1}",-0.0009325718682013928
2015-05-26,8788.223940318527,107483.51366043091,116271.73760074943,18,"{'Materials': 3, 'Aerospace and defense': 1, 'Energy': 3, 'Communication Services': 1, 'Industrials': 3, 'Information technology': 1, 'Health Care': 1, 'Technology': 2, 'Information Technology': 2, 'Consumer Discretionary': 1}",-0.009230567891347796
2015-05-27,16119.174549093073,102342.28625869751,118461.46080779059,17,"{'Materials': 3, 'Aerospace and defense': 1, 'Energy': 3, 'Communication Services': 1, 'Industrials': 3, 'Information technology': 1, 'Health Care': 1, 'Information Technology': 2, 'Technology': 1, 'Consumer Discretionary': 1}",0.01883280711397095
2015-05-28,3207.1746983079265,115519.27605342865,118726.45075173657,19,"{'Materials': 3, 'Aerospace and defense': 1, 'Energy': 3, 'Communication Services': 1, 'Industrials': 3, 'Information technology': 1, 'Health Care': 1, 'Information Technology': 3, 'Technology': 2, 'Consumer Discretionary': 1}",0.0022369295645943144
2015-05-29,17467.787652583876,102320.51006793976,119788.29772052364,17,"{'Materials': 3, 'Aerospace and defense': 1, 'Energy': 3, 'Communication Services': 1, 'Industrials': 3, 'Information technology': 1, 'Information Technology': 2, 'Technology': 2, 'Consumer Discretionary': 1}",0.008943642819808195
2015-06-01,23584.234762125703,95587.69022846222,119171.92499058793,16,"{'Materials': 3, 'Aerospace and defense': 1, 'Energy': 3, 'Communication Services': 1, 'Industrials': 2, 'Information technology': 1, 'Information Technology': 2, 'Technology': 2, 'Health Care': 1}",-0.00514551706355959
2015-06-02,12593.026708701818,106517.06271076202,119110.08941946384,18,"{'Materials': 3, 'Aerospace and defense': 1, 'Energy': 3, 'Communication Services': 1, 'Industrials': 2, 'Information technology': 1, 'Information Technology': 3, 'Technology': 2, 'Health Care': 2}",-0.0005188770016845146
2015-06-03,12593.026708701818,106454.75545072556,119047.78215942737,18,"{'Materials': 3, 'Aerospace and defense': 1, 'Energy': 3, 'Communication Services': 1, 'Industrials': 2, 'Information technology': 1, 'Information Technology': 3, 'Technology': 2, 'Health Care': 2}",-0.000523106483591329
2015-06-04,23679.160788090026,94754.98901081085,118434.14979890088,16,"{'Materials': 3, 'Aerospace and defense': 1, 'Energy': 3, 'Communication Services': 1, 'Industrials': 2, 'Information technology': 1, 'Information Technology': 1, 'Technology': 2, 'Health Care': 2}",-0.005154504766033519
2015-06-05,12860.356590035713,106068.29036331177,118928.64695334749,18,"{'Materials': 3, 'Aerospace and defense': 1, 'Energy': 3, 'Communication Services': 1, 'Industrials': 2, 'Information technology': 1, 'Information Technology': 2, 'Technology': 2, 'Health Care': 3}",0.004175291968459005
2015-06-08,18611.407315155167,99335.10377407074,117946.51108922591,17,"{'Materials': 3, 'Aerospace and defense': 1, 'Energy': 3, 'Communication Services': 1, 'Industrials': 2, 'Information technology': 1, 'Information Technology': 2, 'Technology': 1, 'Health Care': 3}",-0.00825819421376961
2015-06-09,23864.88137227408,93743.46188545227,117608.34325772634,16,"{'Materials': 3, 'Aerospace and defense': 1, 'Energy': 3, 'Communication Services': 1, 'Industrials': 2, 'Information technology': 1, 'Information Technology': 2, 'Technology': 1, 'Health Care': 2}",-0.002867128738074709
2015-06-10,12759.721565778898,106008.77755498886,118768.49912076775,18,"{'Materials': 3, 'Aerospace and defense': 1, 'Energy': 3, 'Communication Services': 1, 'Industrials': 2, 'Information technology': 1, 'Information Technology': 2, 'Technology': 1, 'Health Care': 4}",0.009864571091687369
2015-06-11,12759.721565778898,106397.17199611664,119156.89356189553,18,"{'Materials': 3, 'Aerospace and defense': 1, 'Energy': 3, 'Communication Services': 1, 'Industrials': 2, 'Information technology': 1, 'Information Technology': 2, 'Technology': 1, 'Health Care': 4}",0.0032701805950485774
2015-06-12,12759.721565778898,105492.55440807343,118252.27597385232,18,"{'Materials': 3, 'Aerospace and defense': 1, 'Energy': 3, 'Communication Services': 1, 'Industrials': 2, 'Information technology': 1, 'Information Technology': 2, 'Technology': 1, 'Health Care': 4}",-0.007591819163809577
2015-06-15,12759.721565778898,105337.39129781723,118097.11286359612,18,"{'Materials': 3, 'Aerospace and defense': 1, 'Energy': 3, 'Communication Services': 1, 'Industrials': 2, 'Information technology': 1, 'Information Technology': 2, 'Technology': 1, 'Health Care': 4}",-0.0013121363540647968
2015-06-16,12759.721565778898,105480.24630832672,118239.96787410561,18,"{'Materials': 3, 'Aerospace and defense': 1, 'Energy': 3, 'Communication Services': 1, 'Industrials': 2, 'Information technology': 1, 'Information Technology': 2, 'Technology': 1, 'Health Care': 4}",0.0012096401600816264
2015-06-17,12759.721565778898,105973.645986557,118733.3675523359,18,"{'Materials': 3, 'Aerospace and defense': 1, 'Energy': 3, 'Communication Services': 1, 'Industrials': 2, 'Information technology': 1, 'Information Technology': 2, 'Technology': 1, 'Health Care': 4}",0.004172867153986681
2015-06-18,12759.721565778898,107133.84190225601,119893.5634680349,18,"{'Materials': 3, 'Aerospace and defense': 1, 'Energy': 3, 'Communication Services': 1, 'Industrials': 2, 'Information technology': 1, 'Information Technology': 2, 'Technology': 1, 'Health Care': 4}",0.009771439483408972
2015-06-19,12759.721565778898,107013.76606798172,119773.48763376061,18,"{'Materials': 3, 'Aerospace and defense': 1, 'Energy': 3, 'Communication Services': 1, 'Industrials': 2, 'Information technology': 1, 'Information Technology': 2, 'Technology': 1, 'Health Care': 4}",-0.0010015202718226535
2015-06-22,12759.721565778898,106980.5197148323,119740.2412806112,18,"{'Materials': 3, 'Aerospace and defense': 1, 'Energy': 3, 'Communication Services': 1, 'Industrials': 2, 'Information technology': 1, 'Information Technology': 2, 'Technology': 1, 'Health Care': 4}",-0.0002775768979114135
2015-06-23,12759.721565778898,107512.40424489975,120272.12581067864,18,"{'Materials': 3, 'Aerospace and defense': 1, 'Energy': 3, 'Communication Services': 1, 'Industrials': 2, 'Information technology': 1, 'Information Technology': 2, 'Technology': 1, 'Health Care': 4}",0.004441986456507729
2015-06-24,12759.721565778898,106575.3557677269,119335.07733350579,18,"{'Materials': 3, 'Aerospace and defense': 1, 'Energy': 3, 'Communication Services': 1, 'Industrials': 2, 'Information technology': 1, 'Information Technology': 2, 'Technology': 1, 'Health Care': 4}",-0.007791069384171956
2015-06-25,12759.721565778898,106763.4977645874,119523.2193303663,18,"{'Materials': 3, 'Aerospace and defense': 1, 'Energy': 3, 'Communication Services': 1, 'Industrials': 2, 'Information technology': 1, 'Information Technology': 2, 'Technology': 1, 'Health Care': 4}",0.0015765858711827008
2015-06-26,18581.03156170262,100372.05321836472,118953.08478006734,17,"{'Materials': 3, 'Aerospace and defense': 1, 'Energy': 3, 'Communication Services': 1, 'Industrials': 2, 'Information technology': 1, 'Information Technology': 2, 'Technology': 1, 'Health Care': 3}",-0.004770073576441103
2015-06-29,24323.259507098497,92234.64346504211,116557.90297214061,16,"{'Materials': 3, 'Aerospace and defense': 1, 'Energy': 3, 'Communication Services': 1, 'Industrials': 2, 'Information technology': 1, 'Information Technology': 1, 'Technology': 1, 'Health Care': 3}",-0.0201355165555831
2015-06-30,24323.259507098497,92724.89403629303,117048.15354339153,16,"{'Materials': 3, 'Aerospace and defense': 1, 'Energy': 3, 'Communication Services': 1, 'Industrials': 2, 'Information technology': 1, 'Information Technology': 1, 'Technology': 1, 'Health Care': 3}",0.004206068904380356
2015-07-01,24323.259507098497,93774.7667684555,118098.026275554,16,"{'Materials': 3, 'Aerospace and defense': 1, 'Energy': 3, 'Communication Services': 1, 'Industrials': 2, 'Information technology': 1, 'Information Technology': 1, 'Technology': 1, 'Health Care': 3}",0.008969579616420642
2015-07-02,30056.836720930805,88192.97045135498,118249.80717228579,15,"{'Materials': 3, 'Aerospace and defense': 1, 'Energy': 3, 'Communication Services': 1, 'Industrials': 2, 'Information technology': 1, 'Information Technology': 1, 'Technology': 1, 'Health Care': 2}",0.0012852111209515904
2015-07-06,30056.836720930805,87840.76255607605,117897.59927700686,15,"{'Materials': 3, 'Aerospace and defense': 1, 'Energy': 3, 'Communication Services': 1, 'Industrials': 2, 'Information technology': 1, 'Information Technology': 1, 'Technology': 1, 'Health Care': 2}",-0.002978507142644027
2015-07-07,30056.836720930805,87507.95297527313,117564.78969620394,15,"{'Materials': 3, 'Aerospace and defense': 1, 'Energy': 3, 'Communication Services': 1, 'Industrials': 2, 'Information technology': 1, 'Information Technology': 1, 'Technology': 1, 'Health Care': 2}",-0.002822869870496403
2015-07-08,59950.66338631701,55925.31220626831,115875.97559258531,10,"{'Communication Services': 1, 'Industrials': 2, 'Information technology': 1, 'Information Technology': 1, 'Materials': 1, 'Energy': 1, 'Technology': 1, 'Health Care': 2}",-0.014364965122488194
2015-07-09,59950.66338631701,56148.47753047943,116099.14091679643,10,"{'Communication Services': 1, 'Industrials': 2, 'Information technology': 1, 'Information Technology': 1, 'Materials': 1, 'Energy': 1, 'Technology': 1, 'Health Care': 2}",0.0019258981257319618
2015-07-10,37779.59074302493,79725.82874679565,117505.41948982058,15,"{'Communication Services': 1, 'Industrials': 2, 'Information technology': 1, 'Information Technology': 2, 'Materials': 1, 'Energy': 1, 'Technology': 1, 'Health Care': 5, 'Consumer Discretionary': 1}",0.01211273883612951
2015-07-13,21349.09462692612,96819.59687614441,118168.69150307053,18,"{'Communication Services': 1, 'Industrials': 2, 'Information technology': 1, 'Information Technology': 2, 'Materials': 1, 'Energy': 1, 'Technology': 2, 'Health Care': 5, 'Consumer Discretionary': 2, 'Financials': 1}",0.005644607849831118
2015-07-14,21349.09462692612,97463.9842967987,118813.07892372482,18,"{'Communication Services': 1, 'Industrials': 2, 'Information technology': 1, 'Information Technology': 2, 'Materials': 1, 'Energy': 1, 'Technology': 2, 'Health Care': 5, 'Consumer Discretionary': 2, 'Financials': 1}",0.005453114631785105
2015-07-15,21349.09462692612,97052.26797389984,118401.36260082596,18,"{'Communication Services': 1, 'Industrials': 2, 'Information technology': 1, 'Information Technology': 2, 'Materials': 1, 'Energy': 1, 'Technology': 2, 'Health Care': 5, 'Consumer Discretionary': 2, 'Financials': 1}",-0.003465244118142752
2015-07-16,21349.09462692612,97857.5749759674,119206.66960289353,18,"{'Communication Services': 1, 'Industrials': 2, 'Information technology': 1, 'Information Technology': 2, 'Materials': 1, 'Energy': 1, 'Technology': 2, 'Health Care': 5, 'Consumer Discretionary': 2, 'Financials': 1}",0.006801501134598764
2015-07-17,21349.09462692612,97874.49367904663,119223.58830597275,18,"{'Communication Services': 1, 'Industrials': 2, 'Information technology': 1, 'Information Technology': 2, 'Materials': 1, 'Energy': 1, 'Technology': 2, 'Health Care': 5, 'Consumer Discretionary': 2, 'Financials': 1}",0.00014192748724206616
2015-07-20,8526.839044406144,110962.7941865921,119489.63323099824,20,"{'Communication Services': 3, 'Industrials': 2, 'Information technology': 1, 'Information Technology': 2, 'Materials': 1, 'Energy': 1, 'Technology': 2, 'Health Care': 5, 'Consumer Discretionary': 2, 'Financials': 1}",0.0022314789280013514
2015-07-21,8526.839044406144,110983.28230190277,119510.12134630891,20,"{'Communication Services': 3, 'Industrials': 2, 'Information technology': 1, 'Information Technology': 2, 'Materials': 1, 'Energy': 1, 'Technology': 2, 'Health Care': 5, 'Consumer Discretionary': 2, 'Financials': 1}",0.0001714635383562868
2015-07-22,8526.839044406144,110765.76553440094,119292.60457880708,20,"{'Communication Services': 3, 'Industrials': 2, 'Information technology': 1, 'Information Technology': 2, 'Materials': 1, 'Energy': 1, 'Technology': 2, 'Health Care': 5, 'Consumer Discretionary': 2, 'Financials': 1}",-0.001820069840541172
2015-07-23,25555.56188681337,93077.08774280548,118632.64962961886,17,"{'Communication Services': 1, 'Industrials': 2, 'Information technology': 1, 'Information Technology': 1, 'Materials': 1, 'Energy': 1, 'Technology': 2, 'Health Care': 5, 'Consumer Discretionary': 2, 'Financials': 1}",-0.005532236902013876
2015-07-24,20047.286376615597,97207.41342830658,117254.69980492217,18,"{'Communication Services': 1, 'Industrials': 2, 'Information technology': 1, 'Information Technology': 1, 'Materials': 1, 'Energy': 1, 'Technology': 2, 'Health Care': 5, 'Consumer Discretionary': 2, 'Financials': 1, 'Consumer Staples': 1}",-0.011615266362158816
2015-07-27,30329.47057227033,84840.35478782654,115169.82536009687,16,"{'Communication Services': 1, 'Industrials': 2, 'Information technology': 1, 'Information Technology': 1, 'Materials': 1, 'Energy': 1, 'Technology': 1, 'Health Care': 5, 'Consumer Discretionary': 1, 'Financials': 1, 'Consumer Staples': 1}",-0.017780732442229774
2015-07-28,19281.05535342479,97104.04395008087,116385.09930350566,18,"{'Communication Services': 1, 'Industrials': 2, 'Information technology': 1, 'Information Technology': 1, 'Materials': 1, 'Energy': 1, 'Technology': 1, 'Health Care': 5, 'Consumer Discretionary': 2, 'Financials': 1, 'Consumer Staples': 1, 'Retailing': 1}",0.010552016898601968
2015-07-29,19281.05535342479,97730.87693691254,117011.93229033732,18,"{'Communication Services': 1, 'Industrials': 2, 'Information technology': 1, 'Information Technology': 1, 'Materials': 1, 'Energy': 1, 'Technology': 1, 'Health Care': 5, 'Consumer Discretionary': 2, 'Financials': 1, 'Consumer Staples': 1, 'Retailing': 1}",0.0053858525754832964
2015-07-30,19281.05535342479,98876.96442317963,118158.01977660441,18,"{'Communication Services': 1, 'Industrials': 2, 'Information technology': 1, 'Information Technology': 1, 'Materials': 1, 'Energy': 1, 'Technology': 1, 'Health Care': 5, 'Consumer Discretionary': 2, 'Financials': 1, 'Consumer Staples': 1, 'Retailing': 1}",0.009794620632563644
2015-07-31,28764.045476356132,89907.24000263214,118671.28547898827,16,"{'Communication Services': 1, 'Industrials': 2, 'Information technology': 1, 'Information Technology': 1, 'Materials': 1, 'Energy': 1, 'Technology': 1, 'Health Care': 3, 'Consumer Discretionary': 2, 'Financials': 1, 'Consumer Staples': 1, 'Retailing': 1}",0.004343892216154721
2015-08-03,17821.792246600024,101079.17454528809,118900.96679188812,18,"{'Communication Services': 1, 'Industrials': 4, 'Information technology': 1, 'Information Technology': 1, 'Materials': 1, 'Energy': 1, 'Technology': 1, 'Health Care': 3, 'Consumer Discretionary': 2, 'Financials': 1, 'Consumer Staples': 1, 'Retailing': 1}",0.0019354413493777312
2015-08-04,27194.605357360306,92642.06515026093,119836.67050762122,17,"{'Industrials': 4, 'Information technology': 1, 'Information Technology': 1, 'Materials': 1, 'Energy': 1, 'Technology': 1, 'Health Care': 3, 'Consumer Discretionary': 2, 'Financials': 1, 'Consumer Staples': 1, 'Retailing': 1}",0.007869605613643804
2015-08-05,27025.775992790437,93526.10006809235,120551.87606088279,17,"{'Industrials': 3, 'Information technology': 1, 'Information Technology': 1, 'Materials': 1, 'Energy': 1, 'Technology': 1, 'Health Care': 3, 'Consumer Discretionary': 2, 'Financials': 1, 'Consumer Staples': 1, 'Retailing': 1, 'Communication Services': 1}",0.00596816942787215
2015-08-06,32415.380724213952,87126.4407453537,119541.82146956766,16,"{'Industrials': 3, 'Information technology': 1, 'Information Technology': 1, 'Materials': 1, 'Energy': 1, 'Technology': 1, 'Health Care': 3, 'Consumer Discretionary': 2, 'Financials': 1, 'Retailing': 1, 'Communication Services': 1}",-0.008378588739714199
